,longitude,latitude,coordinate,true class,feature1,feature2,feature3,true w,true b,true target,noisy target
93,6.113968374849998,4.058005681179631,POINT (6.113968374849998 4.058005681179631),2,0.6440680763034989,0.8230797958272371,0.13711680869091492,"[-2, 1, 2]",0,5.713955362743977,5.648584714925356
297,3.7461820260727183,1.4005531912103086,POINT (3.746182026072718 1.400553191210309),2,0.6373858260347879,0.9739641524813065,0.7772113143393782,"[-2, 1, 2]",0,6.035770826858249,6.0954857098595765
784,9.384509817689676,9.956957045552254,POINT (9.384509817689676 9.956957045552254),2,0.37068370159267394,0.9798816460425118,0.3081848688208786,"[-2, 1, 2]",0,6.8477121873070015,6.872941768195712
943,6.670516952025068,8.955584854121689,POINT (6.670516952025068 8.955584854121689),2,0.984140928807644,0.21494649451403902,0.16954998040711933,"[-2, 1, 2]",0,3.4774702026051463,3.606010657142565
942,1.5232538616244373,0.7817777036838236,POINT (1.523253861624437 0.7817777036838236),2,0.14654024489476203,0.30897468159531505,0.1885109511936367,"[-2, 1, 2]",0,6.178328628506344,6.175834659564379
941,1.098479603798651,7.011711051404449,POINT (1.098479603798651 7.011711051404449),2,0.23470136844801914,0.8778725643590453,0.4994089171971129,"[-2, 1, 2]",0,7.051641023374033,6.987742182698407
939,8.241720839572995,4.548883304098003,POINT (8.241720839572995 4.548883304098003),2,0.922652129257536,0.13201512289918227,0.6148811094349065,"[-2, 1, 2]",0,3.496073858025756,3.5000686782598103
937,6.488852924825366,6.005646732554487,POINT (6.488852924825366 6.005646732554487),2,0.3612809729685724,0.13661996841056334,0.45211823902021253,"[-2, 1, 2]",0,5.189397017915409,5.283229772940401
935,9.972896765785533,0.6177350966711004,POINT (9.972896765785533 0.6177350966711004),2,0.09803850723104945,0.9167447477785347,0.7740905810811802,"[-2, 1, 2]",0,7.5393739738639205,7.395449896148524
934,9.194295867377136,9.292528364645579,POINT (9.194295867377136 9.292528364645579),2,0.3082298404528431,0.6693265699179629,0.8329530474312236,"[-2, 1, 2]",0,6.413963618477396,6.531546962135856
26,9.822092264000174,0.33420848357363364,POINT (9.822092264000174 0.3342084835736336),2,0.027461490369661945,0.3065313056108385,0.9407164299880012,"[-2, 1, 2]",0,6.530678140112691,6.671388203750488
931,9.408412252039813,9.124207839067779,POINT (9.408412252039813 9.124207839067779),2,0.869150654583073,0.9799050132006563,0.4994459462534975,"[-2, 1, 2]",0,5.352358062652094,5.286720869621685
929,2.569797122243618,0.7320700686992998,POINT (2.569797122243618 0.7320700686992998),2,0.43051396145966414,0.39740934381207205,0.32116243863049,"[-2, 1, 2]",0,5.503276803245152,5.511146078218544
928,9.45776213451037,2.5195365121365763,POINT (9.45776213451037 2.519536512136576),2,0.08608263298656493,0.345570358705766,0.6779003283767397,"[-2, 1, 2]",0,6.432892818451837,6.529795965289264
927,1.9259258230417164,3.059167674040747,POINT (1.925925823041716 3.059167674040747),2,0.885933592919174,0.4721604730166047,0.6693350351423596,"[-2, 1, 2]",0,4.286520167275688,4.154045395531517
925,3.1696979529111555,6.673768333475282,POINT (3.169697952911156 6.673768333475282),2,0.7915033390590941,0.6613965494677666,0.3342330120227007,"[-2, 1, 2]",0,4.948283081758251,4.993103187898498
921,9.105806266034824,8.690726751170839,POINT (9.105806266034824 8.690726751170839),2,0.9278442471843681,0.563071206378889,0.015672943827104158,"[-2, 1, 2]",0,4.342609671204674,4.436314145552674
29,7.610024177326658,6.580526251508184,POINT (7.610024177326658 6.580526251508184),2,0.20972252263202307,0.8271449151916132,0.6282313537064805,"[-2, 1, 2]",0,7.025122262487157,7.1094835671755545
919,4.585913961307769,7.325899745904064,POINT (4.585913961307769 7.325899745904064),2,0.6297717729469375,0.2624605017338538,0.5517433293780258,"[-2, 1, 2]",0,4.635605684626895,4.651226555607478
918,6.786871067157484,8.785210922980683,POINT (6.786871067157484 8.785210922980683),2,0.021875137694730817,0.7101020153813048,0.6999727734747292,"[-2, 1, 2]",0,7.354578617678417,7.375835375381987
913,1.1874731826881124,7.171435122913957,POINT (1.187473182688112 7.171435122913957),2,0.03472286850397688,0.569802223789968,0.9157720570424132,"[-2, 1, 2]",0,7.035435842068005,7.212982077310689
911,0.5898714871215827,2.476778077732048,POINT (0.5898714871215827 2.476778077732048),2,0.4999423289257232,0.21681361113117004,0.11852287003734374,"[-2, 1, 2]",0,4.933800235485171,4.940575957801154
909,1.0622914699518216,3.0659765575160414,POINT (1.062291469951822 3.065976557516041),2,0.09896297301667178,0.06787163024825826,0.8439080685447616,"[-2, 1, 2]",0,5.838854341446501,5.789527773457874
33,7.7567009373610745,6.664731782220546,POINT (7.756700937361074 6.664731782220546),2,0.3182477943016998,0.22010474831429716,0.3482495549005835,"[-2, 1, 2]",0,5.485466113723495,5.565868159611739
907,2.571359510233716,1.299410826370333,POINT (2.571359510233716 1.299410826370333),2,0.6108625403987795,0.44064186863457033,0.23484209500658282,"[-2, 1, 2]",0,5.0486961160728026,5.206085787757728
34,2.1870812043209567,5.782418432634488,POINT (2.187081204320957 5.782418432634488),2,0.9417814192577215,0.47887093118656476,0.44141516376839296,"[-2, 1, 2]",0,4.132397604599965,4.283119297799292
35,0.18427015626149457,3.1836562303361005,POINT (0.1842701562614946 3.1836562303361),2,0.7295941236563909,0.6521789110228886,0.8871267820998735,"[-2, 1, 2]",0,5.115575451076605,5.27272503872073
36,9.361811064982575,9.838199408505197,POINT (9.361811064982575 9.838199408505197),2,0.998151876194623,0.869007712873728,0.49010225544067054,"[-2, 1, 2]",0,4.743559797163587,4.76010254547978
37,7.2128406630595645,5.042483688665735,POINT (7.212840663059565 5.042483688665735),2,0.44505312674877706,0.359152782893175,0.3637417368654191,"[-2, 1, 2]",0,5.383146185540019,5.456855522292333
38,8.900049762932635,8.45121357410909,POINT (8.900049762932635 8.45121357410909),2,0.4274391629685613,0.39529089850844823,0.37238203512184953,"[-2, 1, 2]",0,5.508264308111213,5.608755115596968
947,5.288030272922782,5.85850266840742,POINT (5.288030272922782 5.85850266840742),2,0.540477995355062,0.06477058848715456,0.21085626802388924,"[-2, 1, 2]",0,4.508107190909123,4.477261393787936
20,8.836329073716751,1.126353532898845,POINT (8.836329073716751 1.126353532898845),2,0.48364870160528106,0.17857392581850196,0.8979792712550253,"[-2, 1, 2]",0,4.906201746821161,4.813132652757698
949,2.5049386553025856,5.871415785947943,POINT (2.504938655302586 5.871415785947943),2,0.6632789690697352,0.8991361953741791,0.006694882963182658,"[-2, 1, 2]",0,5.808435483539153,5.9799328991078005
950,5.850209815375064,5.358146485626829,POINT (5.850209815375064 5.358146485626829),2,0.7576657181982394,0.6566229672905491,0.47016410398696284,"[-2, 1, 2]",0,5.04024877998638,5.0602623084779275
1,4.050550174017027,0.5880698245677829,POINT (4.050550174017027 0.5880698245677829),2,0.7511174838760051,0.9742988042529487,0.3106890457924454,"[-2, 1, 2]",0,5.695245156877882,5.557157210345736
994,9.485140256001237,2.259442789960108,POINT (9.485140256001237 2.259442789960108),2,0.19749302279350955,0.38217844149943025,0.2529407753580367,"[-2, 1, 2]",0,6.171877814618332,6.258240041686951
3,9.453197473401922,2.3659936446672325,POINT (9.453197473401922 2.365993644667232),2,0.5281442518665037,0.2253978612339771,0.32385575317671456,"[-2, 1, 2]",0,4.866362966868444,4.808296519105766
5,3.1789244145343787,4.558532264105448,POINT (3.178924414534379 4.558532264105448),2,0.41265665536833274,0.4897014500915772,0.22348032750396885,"[-2, 1, 2]",0,5.741432934078156,5.655815901437753
6,5.235921024974025,2.9341232046789645,POINT (5.235921024974025 2.934123204678964),2,0.47435389571253717,0.38649962492017875,0.42592538026578586,"[-2, 1, 2]",0,5.349937562702746,5.333139748138657
988,5.16844614165506,5.001229420566423,POINT (5.16844614165506 5.001229420566423),2,0.9718004618089275,0.45916228446532514,0.4546577264716195,"[-2, 1, 2]",0,4.002923183503867,4.049461299892629
7,3.9125596597752654,4.8281008276680595,POINT (3.912559659775265 4.828100827668059),2,0.19080215806473966,0.23283624554226534,0.3318660135146472,"[-2, 1, 2]",0,5.893266016890312,5.921394501969752
8,9.859988024039005,1.9480565625828838,POINT (9.859988024039005 1.948056562582884),2,0.6908829071503497,0.2581076928717917,0.9860989960845903,"[-2, 1, 2]",0,4.443566664292534,4.530656690085392
984,0.9411141257121158,2.3672782369883927,POINT (0.9411141257121158 2.367278236988393),2,0.14700317310982414,0.8088019342135809,0.028790520443851886,"[-2, 1, 2]",0,7.176594349097689,7.317151959838892
983,6.312429230216941,9.072054177961654,POINT (6.312429230216941 9.072054177961654),2,0.4347807073113622,0.17863370788472965,0.2746996839392929,"[-2, 1, 2]",0,5.052925293835373,5.034326826259983
982,6.767877480173878,5.919856878412375,POINT (6.767877480173878 5.919856878412375),2,0.3664932783074024,0.8762353724729514,0.1593359525352902,"[-2, 1, 2]",0,6.6529909100236955,6.706806627997776
980,0.6247677021052345,3.9234371809527935,POINT (0.6247677021052345 3.923437180952793),2,0.9057905860180111,0.064837357969032,0.2932164711771852,"[-2, 1, 2]",0,3.4123029578840307,3.559344998054284
978,3.42012149487527,0.21505883564204908,POINT (3.42012149487527 0.2150588356420491),2,0.47816584109834026,0.7028514713854184,0.24189408068372142,"[-2, 1, 2]",0,5.971205419475816,6.014084917144289
899,7.399775181633706,3.8892441434078795,POINT (7.399775181633706 3.889244143407879),2,0.14287066034463802,0.6008914183731984,0.3670195754795128,"[-2, 1, 2]",0,6.773170855712483,6.664954948501254
976,0.1321426922291613,3.1139125593858585,POINT (0.1321426922291613 3.113912559385859),2,0.2928746652965879,0.2770459925039894,0.11661634960048128,"[-2, 1, 2]",0,5.675467989118215,5.887463393345039
972,8.036972746306141,3.744273268109181,POINT (8.036972746306141 3.744273268109181),2,0.49023536809040447,0.5848300573623767,0.6665227551563035,"[-2, 1, 2]",0,5.69895401045354,5.6683167299627675
970,0.921432997548034,2.9600833066113075,POINT (0.921432997548034 2.960083306611307),2,0.5946199229385081,0.8682327133450096,0.14329750231091354,"[-2, 1, 2]",0,5.952605657874495,5.8640962343034815
968,0.2650896326562069,7.751253928305843,POINT (0.2650896326562069 7.751253928305843),2,0.0039527864109613065,0.24755121023367765,0.03846382822281336,"[-2, 1, 2]",0,6.483244061234472,6.5827733117319776
967,9.676393270901675,9.72862960587892,POINT (9.676393270901675 9.72862960587892),2,0.24620613047429396,0.7293659383842286,0.5648432996632076,"[-2, 1, 2]",0,6.720113485345575,6.642639534765432
965,7.370909869413489,3.9858366271435894,POINT (7.370909869413489 3.985836627143589),2,0.632378342453923,0.9106284493126503,0.6612889878501064,"[-2, 1, 2]",0,5.924121871263532,5.972783685185736
14,9.212463753963466,8.609551603172008,POINT (9.212463753963466 8.609551603172008),2,0.5981395104516309,0.7619417276156132,0.3378647745567911,"[-2, 1, 2]",0,5.729464923876334,5.709905722419171
963,8.224345857558582,3.838096711417651,POINT (8.224345857558582 3.838096711417651),2,0.7894619754715344,0.6065533367720445,0.3121981201802426,"[-2, 1, 2]",0,4.844720747129486,4.761023412596888
961,9.997013742880801,9.901138685607602,POINT (9.997013742880801 9.901138685607602),2,0.31380865780951883,0.70746021914467,0.46146324003349426,"[-2, 1, 2]",0,6.473494464860783,6.254183614883739
16,7.698198597097441,6.02844325780337,POINT (7.698198597097441 6.02844325780337),2,0.6058891901161629,0.5929177775612162,0.17138915752145567,"[-2, 1, 2]",0,5.368167984773944,5.276685322913101
959,1.5233959445259504,3.116114497778093,POINT (1.52339594452595 3.116114497778093),2,0.5507538656181976,0.6344766233164364,0.8298135408265173,"[-2, 1, 2]",0,5.61669164977828,5.590018482070284
958,4.264347383471931,0.7182092199203649,POINT (4.264347383471931 0.7182092199203649),2,0.9161699636374531,0.019964653331723703,0.7030393630437285,"[-2, 1, 2]",0,3.291419415751088,3.2962840624709293
953,2.9126149934222436,0.6962268990319442,POINT (2.912614993422244 0.6962268990319442),2,0.9828762417949862,0.878380633838763,0.6806878516838964,"[-2, 1, 2]",0,4.808132542292567,4.888133271385369
952,6.335075162524442,5.859800382514835,POINT (6.335075162524442 5.859800382514835),2,0.008376120874574733,0.46818595325206624,0.9641440953570496,"[-2, 1, 2]",0,6.911243543880408,6.892498582833253
973,8.888706104730122,9.673851681446013,POINT (8.888706104730122 9.673851681446013),2,0.04161708870356273,0.848972152077743,0.07004982893076395,"[-2, 1, 2]",0,7.573093038044798,7.412105749583027
781,0.6956179678683028,0.48563190961501856,POINT (0.6956179678683028 0.4856319096150186),2,0.4415556885512103,0.6406680984522634,0.6864205170929174,"[-2, 1, 2]",0,5.956669131250896,6.0818396408397
42,3.011679262861786,4.602375677114251,POINT (3.011679262861786 4.602375677114251),2,0.6376137154864396,0.8427582734840702,0.6908258628705776,"[-2, 1, 2]",0,5.772675400508821,5.76964928782781
44,8.849416976569254,8.727489078573981,POINT (8.849416976569254 8.727489078573981),2,0.21788636297938002,0.09802703699232185,0.2028314995935847,"[-2, 1, 2]",0,5.542394985046504,5.500755161672895
830,9.680763710567717,2.6788760533075786,POINT (9.680763710567717 2.678876053307579),2,0.8720520226617844,0.11888658094926796,0.49595647535415055,"[-2, 1, 2]",0,3.6216170939131827,3.8077182735405675
76,2.95547826363412,4.320514458790623,POINT (2.95547826363412 4.320514458790623),2,0.6778536443747508,0.27536308994928194,0.8087030004052822,"[-2, 1, 2]",0,4.5171652467743115,4.487787065406426
827,2.5147765411086387,6.063651616734001,POINT (2.514776541108639 6.063651616734001),2,0.8845397867997257,0.4898858386960435,0.5399039589377028,"[-2, 1, 2]",0,4.32615231699291,4.348184479639241
826,1.0488279947684809,6.742658263048108,POINT (1.048827994768481 6.742658263048108),2,0.5122852972251353,0.23276042585834655,0.030245090519930296,"[-2, 1, 2]",0,4.928664960041287,4.938164485644149
824,0.5397950161576892,0.11218623020708196,POINT (0.5397950161576892 0.112186230207082),2,0.5973958590274759,0.596457959518795,0.873483951898782,"[-2, 1, 2]",0,5.400728341955162,5.364674227921827
154,2.6993766211846304,4.959103256209629,POINT (2.69937662118463 4.959103256209629),2,0.9152162861535519,0.9433371203747064,0.08335035270995317,"[-2, 1, 2]",0,5.141025382288757,5.15458120203061
820,0.7931181642197371,3.009558637792331,POINT (0.7931181642197371 3.009558637792331),2,0.3380172335358309,0.546453557559089,0.4560622862343433,"[-2, 1, 2]",0,6.078855414510685,5.865194471220144
78,2.5635901824392815,4.405520592284624,POINT (2.563590182439281 4.405520592284624),2,0.40598113431378313,0.2161446337933377,0.09644332458439964,"[-2, 1, 2]",0,5.214345864645326,5.168542876168758
818,6.1844388430133135,3.2602238448357723,POINT (6.184438843013313 3.260223844835772),2,0.945626452874584,0.4989448685375101,0.42741699329542115,"[-2, 1, 2]",0,4.161010378451268,3.972406751251585
817,5.660623757248024,6.913519456074523,POINT (5.660623757248024 6.913519456074523),2,0.1174618569311725,0.5633777077267256,0.8594501226045058,"[-2, 1, 2]",0,6.774369844659933,6.833819881006218
815,9.373912744647413,8.805178224982543,POINT (9.373912744647413 8.805178224982543),2,0.489057689372271,0.008593834035646952,0.3979988759650227,"[-2, 1, 2]",0,4.550014599954481,4.447336306477313
79,7.883069384200066,5.585943882347587,POINT (7.883069384200066 5.585943882347587),2,0.8027036864461914,0.8131157846820091,0.07770010354766588,"[-2, 1, 2]",0,5.218120510025444,5.215684060962127
813,3.636257977000871,4.620754549157122,POINT (3.636257977000871 4.620754549157122),2,0.1414182293662083,0.49158479205242656,0.5271559128722418,"[-2, 1, 2]",0,6.558914896006228,6.455580100347507
812,2.4105287998872136,6.4393461375781165,POINT (2.410528799887214 6.439346137578116),2,0.554994036462261,0.6438729558893067,0.093653374592512,"[-2, 1, 2]",0,5.62276380239183,5.704871929704728
811,1.6490830455394767,3.6707791315188274,POINT (1.649083045539477 3.670779131518827),2,0.9655249278094536,0.8496635443013897,0.7795841402021063,"[-2, 1, 2]",0,4.802752305174418,4.80193567314573
808,9.347375027093202,1.3537553001452862,POINT (9.347375027093202 1.353755300145286),2,0.08145667411992585,0.19762012478108604,0.5770136783553829,"[-2, 1, 2]",0,6.150870227202395,6.244353742223195
84,3.680197658234002,5.339900162313997,POINT (3.680197658234002 5.339900162313997),2,0.5979661127141637,0.6862091407796176,0.7311827148790085,"[-2, 1, 2]",0,5.578519943416744,5.684844077367617
803,5.716727897888742,3.064442896316679,POINT (5.716727897888742 3.064442896316679),2,0.5028528250312475,0.7875511208107814,0.2389745431897249,"[-2, 1, 2]",0,6.06654376652782,6.0380961654203515
800,4.864067569891777,5.041374319516039,POINT (4.864067569891777 5.041374319516039),2,0.40957622885078715,0.5192192888118056,0.8686776983430008,"[-2, 1, 2]",0,5.8097098910712495,5.837655719218691
799,0.7496678971333814,8.096232702114515,POINT (0.7496678971333814 8.096232702114515),2,0.7497704994881519,0.6068300333678054,0.035779053402224203,"[-2, 1, 2]",0,4.964348568271156,4.830975093374074
797,9.043891391714396,9.024609293920108,POINT (9.043891391714396 9.024609293920108),2,0.49157268389153297,0.4803853447007356,0.7518861082238161,"[-2, 1, 2]",0,5.486052637726872,5.681966624167954
796,1.5347291418094222,3.597819527293158,POINT (1.534729141809422 3.597819527293158),2,0.2535528108899707,0.8233135471702496,0.25634553302068064,"[-2, 1, 2]",0,6.885968661670587,6.996856174020698
795,6.937975735204462,4.461182250639447,POINT (6.937975735204462 4.461182250639447),2,0.9912137796027534,0.5901232440735447,0.8660877649668032,"[-2, 1, 2]",0,4.206605149338829,4.140379059321543
793,2.3356929833766706,4.979172362308114,POINT (2.335692983376671 4.979172362308114),2,0.6753772487281383,0.5935388187013304,0.4883610590088614,"[-2, 1, 2]",0,5.160945891218246,5.187122093120009
89,2.468064953528887,5.7191214949056075,POINT (2.468064953528887 5.719121494905608),2,0.9538428262692414,0.347654131982573,0.46393045020553036,"[-2, 1, 2]",0,3.8337797851574216,3.7541264754099
787,2.7060105272593926,1.0116357531798292,POINT (2.706010527259393 1.011635753179829),2,0.4739470591778322,0.433709196909991,0.0627123757026935,"[-2, 1, 2]",0,5.445577216286486,5.472663720878081
786,4.599128847001839,0.24554319436301486,POINT (4.599128847001839 0.2455431943630149),2,0.9031105503590396,0.3610377221071628,0.05233369476414551,"[-2, 1, 2]",0,4.012743793137206,4.173354529699969
73,2.747227862575735,5.657348978506721,POINT (2.747227862575735 5.657348978506721),2,0.08130715482512885,0.7341783514096486,0.7137929187157432,"[-2, 1, 2]",0,7.2244352383439105,7.333943371578125
833,0.12928172995913645,3.190743810531785,POINT (0.1292817299591364 3.190743810531785),2,0.7104266369190662,0.1110985965100375,0.67695712107102,"[-2, 1, 2]",0,4.090917282262876,4.006225420502446
839,2.7253858164406655,1.0538184418609164,POINT (2.725385816440665 1.053818441860916),2,0.271920893303096,0.5386910148640481,0.1816007729744581,"[-2, 1, 2]",0,6.261619349818808,6.232291622747024
841,6.020919187306745,3.6033352811965855,POINT (6.020919187306745 3.603335281196586),2,0.8797691845847885,0.8210313721104036,0.6813361350118505,"[-2, 1, 2]",0,5.002755190466441,4.849304588825316
890,2.668611924044183,5.404099845155567,POINT (2.668611924044183 5.404099845155567),2,0.5851322713927162,0.8111909023539832,0.11713154210313148,"[-2, 1, 2]",0,5.866984990529818,5.693437464129938
889,9.581703284943275,1.1262615969263534,POINT (9.581703284943275 1.126261596926353),2,0.19126579157248513,0.8778102613535059,0.7431245562939212,"[-2, 1, 2]",0,7.181823147989556,7.144905131831776
888,8.965716627537507,0.044505905049386785,POINT (8.965716627537507 0.04450590504938678),2,0.5498909178826535,0.6712247450174997,0.48080540151809836,"[-2, 1, 2]",0,5.692776736387039,5.768699260487468
887,2.8611384694252786,1.0043428096670193,POINT (2.861138469425279 1.004342809667019),2,0.9935189504955717,0.28850283609816474,0.49664651175151675,"[-2, 1, 2]",0,3.5964488207096146,3.740367337031672
885,6.395699687944845,7.587361388813471,POINT (6.395699687944845 7.587361388813471),2,0.7262505748613654,0.9787629651930103,0.13444809012768655,"[-2, 1, 2]",0,5.778774205801925,5.793247496922328
884,6.403033170315973,3.4403810667891777,POINT (6.403033170315973 3.440381066789178),2,0.5957302759852913,0.21856920816050018,0.6071891215055131,"[-2, 1, 2]",0,4.6499475883651264,4.63018696798253
882,7.039503597378079,9.558551200191037,POINT (7.039503597378079 9.558551200191037),2,0.42896508879103834,0.6074766335814628,0.3955491887343463,"[-2, 1, 2]",0,5.928058000789811,5.91788765888942
47,0.9106389033722462,2.3076596295499288,POINT (0.9106389033722462 2.307659629549929),2,0.20866469436309676,0.5316147475681091,0.40546262582406556,"[-2, 1, 2]",0,6.4372354120469275,6.456268472716853
48,1.0850536075249728,3.635385629690587,POINT (1.085053607524973 3.635385629690587),2,0.2628862745768673,0.42840494448273947,0.17524124194835244,"[-2, 1, 2]",0,6.068151065234877,5.9383594661510335
879,8.823597965041202,8.668836669283085,POINT (8.823597965041202 8.668836669283085),2,0.4951903776615235,0.7011717718154117,0.8623538569778826,"[-2, 1, 2]",0,5.916772410646253,6.098549878963278
49,3.541288020096024,5.019438974279065,POINT (3.541288020096024 5.019438974279065),2,0.45726410593766764,0.5424078208898344,0.6794971064397897,"[-2, 1, 2]",0,5.713023323966666,5.690708479844655
50,4.711062955876841,5.457537676613898,POINT (4.711062955876841 5.457537676613898),2,0.37378526387655775,0.9751534991633408,0.8347888213532075,"[-2, 1, 2]",0,6.828951206697008,6.859773538040072
52,6.588486969901812,5.834370589098418,POINT (6.588486969901812 5.834370589098418),2,0.9811198551198668,0.4867092777323372,0.5001333178018185,"[-2, 1, 2]",0,4.030058990105074,4.069371117876866
43,1.4612808032187685,3.712942964373087,POINT (1.461280803218769 3.712942964373087),2,0.7134471412313875,0.42144788619106865,0.8492025376107155,"[-2, 1, 2]",0,4.702554348687975,4.643265872999804
53,7.8021654943646865,3.467406091122788,POINT (7.802165494364687 3.467406091122788),2,0.20298156493389474,0.2913790605595431,0.4176481170949622,"[-2, 1, 2]",0,5.973813426317402,6.044139015771903
871,8.888852277113372,8.689893180345868,POINT (8.888852277113372 8.689893180345868),2,0.7371018437737688,0.38212615985304943,0.44507884246682416,"[-2, 1, 2]",0,4.5529467883847925,4.5034819401785295
870,0.1296457806534268,7.881758997884148,POINT (0.1296457806534268 7.881758997884148),2,0.7473361059235669,0.6080574915475263,0.5937090713114113,"[-2, 1, 2]",0,4.974106665324352,4.849110061003284
56,9.090783615032198,8.904005700657851,POINT (9.090783615032198 8.904005700657851),2,0.24657885920192346,0.482565377472727,0.016864129661062544,"[-2, 1, 2]",0,6.225394177339684,6.067742211803383
866,1.4782349082727397,7.996693778871409,POINT (1.47823490827274 7.996693778871409),2,0.10994674562057183,0.9612613782495365,0.003993424229760345,"[-2, 1, 2]",0,7.592682519637357,7.705573437745285
59,2.6967917690121967,5.572039173578544,POINT (2.696791769012197 5.572039173578544),2,0.7277645302871973,0.3453605800056634,0.032520919755751665,"[-2, 1, 2]",0,4.507427569149735,4.553916841492392
61,5.36233980960803,6.262291518400172,POINT (5.36233980960803 6.262291518400172),2,0.7207247723791874,0.1643299456145596,0.8256168687259506,"[-2, 1, 2]",0,4.166485574091557,4.2848902500733
63,7.765839311497369,4.437958719341683,POINT (7.765839311497369 4.437958719341683),2,0.9172582955284874,0.1837768471991239,0.43631206867838856,"[-2, 1, 2]",0,3.6157788078127857,3.742545292347328
856,1.405438140497075,0.6251054185899951,POINT (1.405438140497075 0.6251054185899951),2,0.0020377646273871397,0.5402973037823965,0.0739671936780616,"[-2, 1, 2]",0,7.0744813136826314,7.230635929673826
854,0.47015213580716253,2.26698400052741,POINT (0.4701521358071625 2.26698400052741),2,0.6444754933373242,0.40250079720257137,0.7517512012405922,"[-2, 1, 2]",0,4.8715751143931705,4.891637808638904
853,6.310531482140233,3.2752874443238222,POINT (6.310531482140233 3.275287444323822),2,0.9074931933316482,0.6886771558400893,0.04254450043306768,"[-2, 1, 2]",0,4.654874731685234,4.696657238143199
852,2.690372566514708,4.787671158518577,POINT (2.690372566514708 4.787671158518577),2,0.6348536239616206,0.9629715933184312,0.15171110486714068,"[-2, 1, 2]",0,6.0213823147520005,5.998153928935327
849,4.1087964762662015,0.44218278271588307,POINT (4.108796476266201 0.4421827827158831),2,0.5168082173460248,0.019617210015350994,0.14651015326175132,"[-2, 1, 2]",0,4.4888097679926275,4.710802246845698
848,7.678702079471523,5.981585454770829,POINT (7.678702079471523 5.981585454770829),2,0.7956452113497761,0.053921117109953065,0.7057981801328151,"[-2, 1, 2]",0,3.7209066001705784,3.7046170653537134
55,5.142917512591931,5.3207268626435855,POINT (5.142917512591931 5.320726862643586),2,0.764692039352868,0.7743130967147673,0.9323932187551578,"[-2, 1, 2]",0,5.254550075370931,5.148056547018288
821,7.6870760287735775,6.523747063411268,POINT (7.687076028773578 6.523747063411268),2,0.5770058503993731,0.11644928355617334,0.36357691424622873,"[-2, 1, 2]",0,4.501881015914227,4.376260241264659
648,3.3136118982865694,1.02107166905123,POINT (3.313611898286569 1.02107166905123),2,0.6141856996945143,0.9957343538141599,0.8721339335504154,"[-2, 1, 2]",0,6.148911608544777,6.24950070347383
629,3.22961693558761,0.7975713485261338,POINT (3.22961693558761 0.7975713485261338),2,0.638595200604354,0.7631748788671373,0.4697222257399183,"[-2, 1, 2]",0,5.610564155921212,5.468264401786682
450,9.575123788802944,8.753891534993084,POINT (9.575123788802944 8.753891534993084),2,0.136335480432222,0.8232441304731449,0.280256457032663,"[-2, 1, 2]",0,7.237481819649624,7.299704843133463
449,8.993023099208667,8.58196525486147,POINT (8.993023099208667 8.581965254861471),2,0.033317559353353565,0.6925869734984095,0.43470717836453865,"[-2, 1, 2]",0,7.285221268936758,7.1571164132903755
448,5.175891348072568,5.3958002935694305,POINT (5.175891348072568 5.39580029356943),2,0.45512262601247144,0.7892657493284058,0.6240323966371764,"[-2, 1, 2]",0,6.213163620619397,6.187738129710551
447,1.986810661019196,6.045463801192611,POINT (1.986810661019196 6.045463801192611),2,0.9672759891400527,0.7492749858251723,0.42914508261851725,"[-2, 1, 2]",0,4.596722004230187,4.60430932504478
446,4.094004076306771,5.034446177970558,POINT (4.094004076306771 5.034446177970558),2,0.40657331522053486,0.8103411373435425,0.4369213255140274,"[-2, 1, 2]",0,6.4009623290254805,6.466317755665408
230,1.4118946586319259,8.187992941467165,POINT (1.411894658631926 8.187992941467165),2,0.1282640299978185,0.4527178756727338,0.9754687582690259,"[-2, 1, 2]",0,6.520643661352012,6.504941737748236
443,3.7372572024299555,4.342608422492706,POINT (3.737257202429956 4.342608422492706),2,0.5440905697226971,0.1077527486140818,0.8212134899691327,"[-2, 1, 2]",0,4.583233788060072,4.504819520796314
442,1.3782513516513095,0.6777800600856954,POINT (1.37825135165131 0.6777800600856954),2,0.27228014977667525,0.6872167656698402,0.5862883466776715,"[-2, 1, 2]",0,6.557593082009655,6.553575242073802
436,0.14993765257073077,1.9995679559057289,POINT (0.1499376525707308 1.999567955905729),2,0.40278967107123476,0.018379337448476973,0.07787843853447829,"[-2, 1, 2]",0,4.82838966168325,4.904950517022492
433,9.84737055549944,9.48903634425706,POINT (9.84737055549944 9.489036344257061),2,0.5511616256198072,0.2728911605549662,0.541929434016833,"[-2, 1, 2]",0,4.892297444250511,4.965084907543466
235,1.1422880159412752,7.660271343343527,POINT (1.142288015941275 7.660271343343527),2,0.4505291821199181,0.8233264573895551,0.34802741600439724,"[-2, 1, 2]",0,6.2950653684193565,6.370286002522038
238,3.1314148589062816,1.130046819590923,POINT (3.131414858906282 1.130046819590923),2,0.9554014676227818,0.244934803837215,0.27215855689630586,"[-2, 1, 2]",0,3.6236652048060844,3.6348518348937913
239,5.687023926507352,3.2813272777892974,POINT (5.687023926507352 3.281327277789297),2,0.967299427428941,0.4703254399803014,0.7862941872288867,"[-2, 1, 2]",0,4.0387525976737795,3.9869669010397506
